Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7069;6522;7616;100,0;31;31;0;1;100,0;1;6693;375;98;101;168;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7073;6553;7593;100,0;31;31;0;1;100,0;2;6690;382;99;106;169;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7072;6552;7592;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;6689;382;99;106;169;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7070;6523;7617;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;6694;375;98;101;168;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;14142;13076;15208;100,0;31;31;0;2;100,0;Totalt;13383;757;197;207;337;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7857;7350;8364;100,0;28;28;0;1;100,0;1;7456;401;102;106;178;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7853;7368;8338;100,0;28;28;0;5;99,9;2;7427;421;108;118;180;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7853;7368;8338;100,0;28;28;0;5;99,9;Totalt i retning Tromsø;7427;421;108;117;180;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7857;7350;8364;100,0;28;28;0;1;100,0;Totalt i retning Kvaløya;7455;401;102;106;178;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;15710;14720;16700;100,0;28;28;0;6;100,0;Totalt;14883;822;211;223;358;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8112;7732;8492;100,0;31;31;0;3;100,0;1;7681;429;111;117;183;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8113;7741;8485;100,0;31;31;0;1;100,0;2;7682;430;109;119;184;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8113;7741;8485;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;7682;430;109;119;184;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8112;7732;8492;100,0;31;31;0;3;100,0;Totalt i retning Kvaløya;7681;429;111;117;183;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;16225;15474;16976;100,0;31;31;0;3;100,0;Totalt;15363;859;220;236;367;36;36;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7724;7076;8372;100,0;30;30;0;1;100,0;1;7342;381;96;110;160;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7715;7087;8343;100,0;30;30;0;1;100,0;2;7331;383;94;113;160;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7715;7087;8343;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;7331;383;94;113;160;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7724;7076;8372;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;7342;381;96;110;160;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;15439;14165;16713;100,0;30;30;0;1;100,0;Totalt;14674;764;191;224;320;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8516;7880;9152;100,0;31;31;0;1;100,0;1;8031;483;134;163;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8503;7918;9088;100,0;31;31;0;1;100,0;2;8024;478;127;164;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8503;7918;9088;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;8024;478;127;164;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8516;7880;9152;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;8031;483;134;163;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;17019;15800;18238;100,0;31;31;0;2;100,0;Totalt;16055;961;261;327;342;32;32;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9047;8482;9612;100,0;30;30;0;4;100,0;1;8442;601;183;220;181;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9003;8491;9515;100,0;30;30;0;1;100,0;2;8401;600;170;231;183;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9003;8491;9515;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;8401;600;170;231;183;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9047;8482;9612;100,0;30;30;0;4;100,0;Totalt i retning Kvaløya;8442;601;183;220;181;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;18050;16977;19123;100,0;30;30;0;5;100,0;Totalt;16843;1202;353;451;363;34;34;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6988;6582;7394;100,0;31;31;0;1;100,0;1;6498;489;161;184;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6919;6557;7281;100,0;31;31;0;1;100,0;2;6450;468;139;186;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6919;6557;7281;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6450;468;139;186;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6988;6582;7394;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;6498;489;161;184;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;13907;13146;14668;100,0;31;31;0;2;100,0;Totalt;12948;957;300;370;264;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8409;7906;8912;100,0;31;31;0;2;100,0;1;7860;547;162;213;157;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8387;7925;8849;100,0;31;31;0;1;100,0;2;7854;531;147;212;156;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8387;7925;8849;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;7854;531;147;212;156;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8409;7906;8912;100,0;31;31;0;2;100,0;Totalt i retning Kvaløya;7860;547;163;213;157;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;16797;15835;17759;100,0;31;31;0;4;100,0;Totalt;15714;1078;309;425;313;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8820;8345;9295;100,0;30;30;0;3;100,0;1;8229;588;155;227;190;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8795;8362;9228;100,0;30;30;0;0;100,0;2;8212;583;149;227;192;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8795;8362;9228;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;8211;583;149;227;192;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8821;8346;9296;100,0;30;30;0;4;100,0;Totalt i retning Kvaløya;8230;588;155;227;190;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;17616;16711;18521;100,0;30;30;0;4;100,0;Totalt;16441;1171;304;454;382;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8181;7680;8682;96,8;31;30;1;1;100,0;1;7678;502;132;177;179;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8197;7736;8658;96,8;31;30;1;1;100,0;2;7697;499;126;178;180;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8197;7736;8658;96,8;31;30;1;1;100,0;Totalt i retning Tromsø;7697;499;126;178;180;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8181;7680;8682;96,8;31;30;1;1;100,0;Totalt i retning Kvaløya;7678;502;132;177;179;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;16378;15417;17339;96,8;31;30;1;2;100,0;Totalt;15375;1001;258;355;359;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8180;7717;8643;100,0;30;30;0;1;100,0;1;7718;461;124;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8175;7744;8606;100,0;30;30;0;0;100,0;2;7717;458;121;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8175;7744;8606;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;7717;458;121;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8180;7717;8643;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;7718;461;124;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;16355;15462;17248;100,0;30;30;0;1;100,0;Totalt;15435;920;244;284;363;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7666;7043;8289;100,0;31;31;0;1;100,0;1;7291;374;102;104;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7661;7061;8261;100,0;31;31;0;1;100,0;2;7287;373;101;103;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7660;7060;8260;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;7287;373;101;103;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7666;7043;8289;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;7291;374;102;105;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;15327;14105;16549;100,0;31;31;0;2;100,0;Totalt;14578;747;203;208;319;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6821;6393;7249;100,0;31;31;0;2;100,0;1;6429;391;104;102;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6820;6408;7232;100,0;31;31;0;0;100,0;2;6423;396;106;106;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6819;6407;7231;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;6422;396;106;106;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6822;6394;7250;100,0;31;31;0;2;100,0;Totalt i retning Kvaløya;6430;391;104;102;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;13641;12801;14481;100,0;31;31;0;2;100,0;Totalt;12852;787;210;208;347;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7076;6571;7581;100,0;28;28;0;1;100,0;1;6668;407;112;107;176;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7073;6606;7540;100,0;28;28;0;0;100,0;2;6662;411;112;110;176;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7074;6607;7541;100,0;28;28;0;1;100,0;Totalt i retning Tromsø;6662;411;112;110;176;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7075;6570;7580;100,0;28;28;0;1;100,0;Totalt i retning Kvaløya;6668;407;111;107;176;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;14149;13177;15121;100,0;28;28;0;2;100,0;Totalt;13330;817;224;217;352;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7330;6926;7734;100,0;31;31;0;1;100,0;1;6906;423;111;116;184;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7321;6937;7705;100,0;31;31;0;1;100,0;2;6885;435;115;123;184;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7321;6937;7705;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6886;435;115;123;184;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7329;6925;7733;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;6905;423;111;116;184;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;14651;13865;15437;100,0;31;31;0;2;100,0;Totalt;13791;858;225;239;367;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6932;6271;7593;86,7;30;26;1;1;100,0;1;6570;361;90;103;159;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6946;6303;7589;86,7;30;26;1;0;100,0;2;6582;364;88;105;159;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6946;6303;7589;86,7;30;26;1;0;100,0;Totalt i retning Tromsø;6582;364;88;105;159;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6932;6271;7593;86,7;30;26;1;1;100,0;Totalt i retning Kvaløya;6570;361;90;103;159;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;13878;12577;15179;86,7;30;26;1;2;100,0;Totalt;13151;725;178;208;318;21;21;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4334;3894;4774;100,0;31;31;0;1;100,0;1;3817;516;254;134;68;60;56;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;609;496;722;100,0;31;31;0;1;99,8;3;578;30;25;3;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2;1;3;100,0;31;31;0;1;50,0;Totalt i retning Tomasjord;1;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4941;4401;5481;100,0;31;31;0;1;100,0;Totalt i retning Tromsøya;4394;546;279;137;70;60;56;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4942;4401;5483;100,0;31;31;0;1;100,0;Totalt;4395;546;279;137;70;60;56;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;4819;4381;5257;100,0;28;28;0;1;100,0;1;4259;559;265;146;77;71;66;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;628;530;726;100,0;28;28;0;0;100,0;3;601;27;23;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;0;0;0;100,0;28;28;0;0;-;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5447;4913;5981;100,0;28;28;0;1;100,0;Totalt i retning Tromsøya;4860;586;288;149;78;71;66;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5447;4913;5981;100,0;28;28;0;1;100,0;Totalt;4860;586;288;149;78;71;66;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;4877;4458;5296;100,0;31;31;0;1;100,0;1;4297;579;278;149;79;74;69;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;678;579;777;100,0;31;31;0;1;99,9;3;647;30;26;3;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;1;0;2;100,0;31;31;0;0;100,0;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5554;5037;6071;100,0;31;31;0;1;100,0;Totalt i retning Tromsøya;4944;609;303;152;80;74;69;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5555;5038;6072;100,0;31;31;0;2;100,0;Totalt;4944;609;303;152;80;74;69;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4429;3863;4995;100,0;30;30;0;0;100,0;1;3920;509;234;139;70;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;572;451;693;100,0;30;30;0;0;100,0;3;549;23;19;2;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;0;0;0;100,0;30;30;0;0;-;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
